entity,date,land_ice_mass,ice_mass_change,monthly_n2o_concentrations,yearly_n2o_concentrations,monthly_sea_surface_temperature_anomaly,monthly_sea_surface_temperature_anomaly_lower_bound_95pct,monthly_sea_surface_temperature_anomaly_upper_bound_95pct,ocean_ph,ocean_ph_yearly_average,temperature_anomaly,sea_level_rise_cw2011,sea_level_rise_uhslcfd,sea_level_rise_average,arctic_sea_ice_osisaf,monthly_ch4_concentrations,yearly_ch4_concentrations,monthly_co2_concentrations,yearly_co2_concentrations
Antarctica,2013-01-15,-1287.44,,,,,,,,,,,,,,,,,
Antarctica,2013-01-31,,-1340.017651,,,,,,,,,,,,,,,,
Antarctica,2013-02-13,-1395.07,,,,,,,,,,,,,,,,,
Antarctica,2013-03-02,,-1362.555631,,,,,,,,,,,,,,,,
Antarctica,2013-04-02,,-1383.181805,,,,,,,,,,,,,,,,
Antarctica,2013-04-20,-1135.15,,,,,,,,,,,,,,,,,
Antarctica,2013-05-02,,-1402.402575,,,,,,,,,,,,,,,,
Antarctica,2013-05-15,-1238.44,,,,,,,,,,,,,,,,,
Antarctica,2013-06-01,,-1419.782437,,,,,,,,,,,,,,,,
Antarctica,2013-06-17,-1246.58,,,,,,,,,,,,,,,,,
Antarctica,2013-07-02,,-1436.380334,,,,,,,,,,,,,,,,
Antarctica,2013-07-16,-1208.61,,,,,,,,,,,,,,,,,
Antarctica,2013-08-01,,-1456.028665,,,,,,,,,,,,,,,,
Antarctica,2013-08-31,,-1479.528989,,,,,,,,,,,,,,,,
Antarctica,2013-10-01,,-1507.279595,,,,,,,,,,,,,,,,
Antarctica,2013-10-15,-1299.13,,,,,,,,,,,,,,,,,
Antarctica,2013-10-31,,-1536.862701,,,,,,,,,,,,,,,,
Antarctica,2013-11-13,-1347.41,,,,,,,,,,,,,,,,,
Antarctica,2013-11-30,,-1563.641229,,,,,,,,,,,,,,,,
Antarctica,2013-12-16,-1398.0,,,,,,,,,,,,,,,,,
Antarctica,2014-01-01,,-1589.236365,,,,,,,,,,,,,,,,
Antarctica,2014-01-08,-1504.2,,,,,,,,,,,,,,,,,
Antarctica,2014-01-31,,-1615.542403,,,,,,,,,,,,,,,,
Antarctica,2014-03-02,,-1640.405355,,,,,,,,,,,,,,,,
Antarctica,2014-03-14,-1615.97,,,,,,,,,,,,,,,,,
Antarctica,2014-04-02,,-1662.236596,,,,,,,,,,,,,,,,
Antarctica,2014-04-16,-1535.28,,,,,,,,,,,,,,,,,
Antarctica,2014-05-02,,-1681.703412,,,,,,,,,,,,,,,,
Antarctica,2014-05-15,-1441.75,,,,,,,,,,,,,,,,,
Antarctica,2014-06-01,,-1699.066706,,,,,,,,,,,,,,,,
Antarctica,2014-06-13,-1484.85,,,,,,,,,,,,,,,,,
Antarctica,2014-07-02,,-1715.66057,,,,,,,,,,,,,,,,
Antarctica,2014-08-01,,-1733.418176,,,,,,,,,,,,,,,,
Antarctica,2014-08-14,-1533.5,,,,,,,,,,,,,,,,,
Antarctica,2014-08-31,,-1753.411902,,,,,,,,,,,,,,,,
Antarctica,2014-09-16,-1360.83,,,,,,,,,,,,,,,,,
Antarctica,2014-10-01,,-1776.309795,,,,,,,,,,,,,,,,
Antarctica,2014-10-15,-1450.29,,,,,,,,,,,,,,,,,
Antarctica,2014-10-31,,-1800.602709,,,,,,,,,,,,,,,,
Antarctica,2014-11-17,-1525.85,,,,,,,,,,,,,,,,,
Antarctica,2014-11-30,,-1824.290089,,,,,,,,,,,,,,,,
Antarctica,2015-01-01,,-1850.923637,,,,,,,,,,,,,,,,
Antarctica,2015-01-22,-1827.36,,,,,,,,,,,,,,,,,
Antarctica,2015-01-31,,-1878.955925,,,,,,,,,,,,,,,,
Antarctica,2015-02-13,-1903.51,,,,,,,,,,,,,,,,,
Antarctica,2015-03-02,,-1908.795752,,,,,,,,,,,,,,,,
Antarctica,2015-03-14,-1873.22,,,,,,,,,,,,,,,,,
Antarctica,2015-04-02,,-1938.295306,,,,,,,,,,,,,,,,
Antarctica,2015-04-16,-1851.66,,,,,,,,,,,,,,,,,
Antarctica,2015-04-27,-1777.77,,,,,,,,,,,,,,,,,
Antarctica,2015-05-02,,-1965.506626,,,,,,,,,,,,,,,,
Antarctica,2015-06-01,,-1987.127972,,,,,,,,,,,,,,,,
Antarctica,2015-07-02,,-2006.526625,,,,,,,,,,,,,,,,
Antarctica,2015-07-13,-1743.11,,,,,,,,,,,,,,,,,
Antarctica,2015-08-01,,-2024.337057,,,,,,,,,,,,,,,,
Antarctica,2015-08-14,-1896.93,,,,,,,,,,,,,,,,,
Antarctica,2015-08-31,,-2041.015874,,,,,,,,,,,,,,,,
Antarctica,2015-09-12,-1849.2,,,,,,,,,,,,,,,,,
Antarctica,2015-10-01,,-2057.503924,,,,,,,,,,,,,,,,
Antarctica,2015-10-31,,-2075.362311,,,,,,,,,,,,,,,,
Antarctica,2015-11-30,,-2095.74774,,,,,,,,,,,,,,,,
Antarctica,2015-12-23,-1893.45,,,,,,,,,,,,,,,,,
Antarctica,2016-01-01,,-2105.760447,,,,,,,,,,,,,,,,
Antarctica,2016-01-15,-1916.52,,,,,,,,,,,,,,,,,
Antarctica,2016-01-31,,-2102.529507,,,,,,,,,,,,,,,,
Antarctica,2016-02-13,-1992.84,,,,,,,,,,,,,,,,,
Antarctica,2016-03-01,,-2099.298568,,,,,,,,,,,,,,,,
Antarctica,2016-03-17,-1928.48,,,,,,,,,,,,,,,,,
Antarctica,2016-04-01,,-2096.283554,,,,,,,,,,,,,,,,
Antarctica,2016-05-01,,-2093.26854,,,,,,,,,,,,,,,,
Antarctica,2016-05-18,-1790.89,,,,,,,,,,,,,,,,,
Antarctica,2016-05-31,,-2090.253526,,,,,,,,,,,,,,,,
Antarctica,2016-06-16,-1774.67,,,,,,,,,,,,,,,,,
Antarctica,2016-07-01,,-2087.238512,,,,,,,,,,,,,,,,
Antarctica,2016-07-15,-1654.52,,,,,,,,,,,,,,,,,
Antarctica,2016-07-31,,-2101.496012,,,,,,,,,,,,,,,,
Antarctica,2016-08-21,-1600.82,,,,,,,,,,,,,,,,,
Antarctica,2016-08-30,,-2115.753512,,,,,,,,,,,,,,,,
Antarctica,2016-09-30,,-2130.011012,,,,,,,,,,,,,,,,
Antarctica,2016-10-30,,-2144.268512,,,,,,,,,,,,,,,,
Antarctica,2016-11-27,-1671.06,,,,,,,,,,,,,,,,,
Antarctica,2016-11-29,,-2158.526012,,,,,,,,,,,,,,,,
Antarctica,2016-12-22,-1585.09,,,,,,,,,,,,,,,,,
Antarctica,2017-01-01,,-2172.783512,,,,,,,,,,,,,,,,
Antarctica,2017-01-22,-1604.8,,,,,,,,,,,,,,,,,
Antarctica,2017-01-31,,-2187.041012,,,,,,,,,,,,,,,,
Antarctica,2017-03-02,,-2201.298512,,,,,,,,,,,,,,,,
Antarctica,2017-04-02,-1929.12,-2215.556012,,,,,,,,,,,,,,,,
Antarctica,2017-04-23,-1849.02,,,,,,,,,,,,,,,,,
Antarctica,2017-05-02,,-2229.813512,,,,,,,,,,,,,,,,
Antarctica,2017-05-12,-1814.26,,,,,,,,,,,,,,,,,
Antarctica,2017-06-01,,-2244.071012,,,,,,,,,,,,,,,,
Antarctica,2017-06-10,-1812.56,,,,,,,,,,,,,,,,,
Antarctica,2018-06-13,-1982.53,,,,,,,,,,,,,,,,,
Antarctica,2018-07-09,-1997.66,,,,,,,,,,,,,,,,,
Antarctica,2018-10-30,-2256.76,,,,,,,,,,,,,,,,,
Antarctica,2018-11-13,-2221.66,,,,,,,,,,,,,,,,,
Antarctica,2018-12-16,-2274.75,,,,,,,,,,,,,,,,,
Antarctica,2019-01-15,-2365.49,,,,,,,,,,,,,,,,,
Antarctica,2019-02-13,-2408.64,,,,,,,,,,,,,,,,,
Antarctica,2019-03-14,-2312.66,,,,,,,,,,,,,,,,,
Antarctica,2019-04-16,-2132.21,,,,,,,,,,,,,,,,,
Antarctica,2019-05-15,-2184.59,,,,,,,,,,,,,,,,,
Antarctica,2019-06-13,-2276.78,,,,,,,,,,,,,,,,,
Antarctica,2019-07-16,-2181.26,,,,,,,,,,,,,,,,,
Antarctica,2019-08-14,-2226.83,,,,,,,,,,,,,,,,,
Antarctica,2019-09-16,-2102.5,,,,,,,,,,,,,,,,,
Antarctica,2019-10-15,-2285.44,,,,,,,,,,,,,,,,,
Antarctica,2019-11-13,-2346.33,,,,,,,,,,,,,,,,,
Antarctica,2019-12-16,-2392.61,,,,,,,,,,,,,,,,,
Antarctica,2020-01-15,-2701.78,,,,,,,,,,,,,,,,,
Antarctica,2020-02-13,-2807.34,,,,,,,,,,,,,,,,,
Antarctica,2020-03-17,-2627.62,,,,,,,,,,,,,,,,,
Antarctica,2020-04-15,-2535.11,,,,,,,,,,,,,,,,,
Antarctica,2020-05-14,-2456.72,,,,,,,,,,,,,,,,,
Antarctica,2020-06-16,-2424.33,,,,,,,,,,,,,,,,,
Antarctica,2020-07-15,-2357.15,,,,,,,,,,,,,,,,,
Antarctica,2020-08-13,-2249.69,,,,,,,,,,,,,,,,,
Antarctica,2020-09-15,-2437.63,,,,,,,,,,,,,,,,,
Antarctica,2020-10-14,-2537.64,,,,,,,,,,,,,,,,,
Antarctica,2020-11-12,-2587.65,,,,,,,,,,,,,,,,,
Antarctica,2020-12-15,-2746.0,,,,,,,,,,,,,,,,,
Greenland,1992-01-01,,395.3655258,,,,,,,,,,,,,,,,
Greenland,1992-01-31,,401.9655258,,,,,,,,,,,,,,,,
Greenland,1992-03-01,,408.5655258,,,,,,,,,,,,,,,,
Greenland,1992-04-01,,415.1655258,,,,,,,,,,,,,,,,
Greenland,1992-05-01,,421.7655258,,,,,,,,,,,,,,,,
Greenland,1992-05-31,,428.3655258,,,,,,,,,,,,,,,,
Greenland,1992-07-01,,434.9655258,,,,,,,,,,,,,,,,
Greenland,1992-07-31,,441.5655258,,,,,,,,,,,,,,,,
Greenland,1992-08-30,,448.1655258,,,,,,,,,,,,,,,,
Greenland,1992-09-30,,454.7655258,,,,,,,,,,,,,,,,
Greenland,1992-10-30,,461.3655258,,,,,,,,,,,,,,,,
Greenland,1992-11-29,,467.9655258,,,,,,,,,,,,,,,,
Greenland,1993-01-01,,461.6738592,,,,,,,,,,,,,,,,
Greenland,1993-01-31,,455.3821925,,,,,,,,,,,,,,,,
Greenland,1993-03-02,,449.0905258,,,,,,,,,,,,,,,,
Greenland,1993-04-02,,442.7988592,,,,,,,,,,,,,,,,
Greenland,1993-05-02,,436.5071925,,,,,,,,,,,,,,,,
Greenland,1993-06-01,,430.2155258,,,,,,,,,,,,,,,,
Greenland,1993-07-02,,423.9238592,,,,,,,,,,,,,,,,
Greenland,1993-08-01,,417.6321925,,,,,,,,,,,,,,,,
Greenland,1993-08-31,,411.3405258,,,,,,,,,,,,,,,,
Greenland,1993-10-01,,405.0488592,,,,,,,,,,,,,,,,
Greenland,1993-10-31,,398.7571925,,,,,,,,,,,,,,,,
Greenland,1993-11-30,,392.4655258,,,,,,,,,,,,,,,,
Greenland,1994-01-01,,386.0655258,,,,,,,,,,,,,,,,
Greenland,1994-01-31,,379.6655258,,,,,,,,,,,,,,,,
Greenland,1994-03-02,,373.2655258,,,,,,,,,,,,,,,,
Greenland,1994-04-02,,366.8655258,,,,,,,,,,,,,,,,
Greenland,1994-05-02,,360.4655258,,,,,,,,,,,,,,,,
Greenland,1994-06-01,,354.0655258,,,,,,,,,,,,,,,,
Greenland,1994-07-02,,347.6655258,,,,,,,,,,,,,,,,
Greenland,1994-08-01,,341.2655258,,,,,,,,,,,,,,,,
Greenland,1994-08-31,,334.8655258,,,,,,,,,,,,,,,,
Greenland,1994-10-01,,328.4655258,,,,,,,,,,,,,,,,
Greenland,1994-10-31,,322.0655258,,,,,,,,,,,,,,,,
Greenland,1994-11-30,,315.6655258,,,,,,,,,,,,,,,,
Greenland,1995-01-01,,301.7905258,,,,,,,,,,,,,,,,
Greenland,1995-01-31,,287.9155258,,,,,,,,,,,,,,,,
Greenland,1995-03-02,,274.0405258,,,,,,,,,,,,,,,,
Greenland,1995-04-02,,260.1655258,,,,,,,,,,,,,,,,
Greenland,1995-05-02,,246.2905258,,,,,,,,,,,,,,,,
Greenland,1995-06-01,,232.4155258,,,,,,,,,,,,,,,,
Greenland,1995-07-02,,218.5405258,,,,,,,,,,,,,,,,
Greenland,1995-08-01,,204.6655258,,,,,,,,,,,,,,,,
Greenland,1995-08-31,,190.7905258,,,,,,,,,,,,,,,,
Greenland,1995-10-01,,176.9155258,,,,,,,,,,,,,,,,
Greenland,1995-10-31,,163.0405258,,,,,,,,,,,,,,,,
Greenland,1995-11-30,,152.3271724,,,,,,,,,,,,,,,,
Greenland,1996-01-01,,157.8889608,,,,,,,,,,,,,,,,
Greenland,1996-01-31,,163.4507491,,,,,,,,,,,,,,,,
Greenland,1996-03-01,,169.0125375,,,,,,,,,,,,,,,,
Greenland,1996-04-01,,174.5743258,,,,,,,,,,,,,,,,
Greenland,1996-05-01,,180.1361142,,,,,,,,,,,,,,,,
Greenland,1996-05-31,,185.6979025,,,,,,,,,,,,,,,,
Greenland,1996-07-01,,197.7632543,,,,,,,,,,,,,,,,
Greenland,1996-07-31,,209.828606,,,,,,,,,,,,,,,,
Greenland,1996-08-30,,221.8939578,,,,,,,,,,,,,,,,
Greenland,1996-09-30,,233.9593096,,,,,,,,,,,,,,,,
Greenland,1996-10-30,,246.0246613,,,,,,,,,,,,,,,,
Greenland,1996-11-29,,258.0900131,,,,,,,,,,,,,,,,
Greenland,1997-01-01,,262.8862844,,,,,,,,,,,,,,,,
Greenland,1997-01-31,,267.6825558,,,,,,,,,,,,,,,,
Greenland,1997-03-02,,272.4788271,,,,,,,,,,,,,,,,
Greenland,1997-04-02,,277.2750985,,,,,,,,,,,,,,,,
Greenland,1997-05-02,,282.0713698,,,,,,,,,,,,,,,,
Greenland,1997-06-01,,286.8676411,,,,,,,,,,,,,,,,
Greenland,1997-07-02,,287.698993,,,,,,,,,,,,,,,,
Greenland,1997-08-01,,288.5303448,,,,,,,,,,,,,,,,
Greenland,1997-08-31,,289.3616966,,,,,,,,,,,,,,,,
Greenland,1997-10-01,,290.1930484,,,,,,,,,,,,,,,,
Greenland,1997-10-31,,291.0244003,,,,,,,,,,,,,,,,
Greenland,1997-11-30,,291.8557521,,,,,,,,,,,,,,,,
Greenland,1998-01-01,,281.1624452,,,,,,,,,,,,,,,,
Greenland,1998-01-31,,270.4691383,,,,,,,,,,,,,,,,
Greenland,1998-03-02,,259.7758314,,,,,,,,,,,,,,,,
Greenland,1998-04-02,,249.0825244,,,,,,,,,,,,,,,,
Greenland,1998-05-02,,238.3892175,,,,,,,,,,,,,,,,
Greenland,1998-06-01,,227.6959106,,,,,,,,,,,,,,,,
Greenland,1998-07-02,,213.6249661,,,,,,,,,,,,,,,,
Greenland,1998-08-01,,199.5540216,,,,,,,,,,,,,,,,
Greenland,1998-08-31,,185.4830771,,,,,,,,,,,,,,,,
Greenland,1998-10-01,,171.4121326,,,,,,,,,,,,,,,,
Greenland,1998-10-31,,157.341188,,,,,,,,,,,,,,,,
Greenland,1998-11-30,,143.2702435,,,,,,,,,,,,,,,,
Greenland,1999-01-01,,139.0363811,,,,,,,,,,,,,,,,
Greenland,1999-01-31,,134.8025187,,,,,,,,,,,,,,,,
Greenland,1999-03-02,,130.5686562,,,,,,,,,,,,,,,,
Greenland,1999-04-02,,126.3347938,,,,,,,,,,,,,,,,
Greenland,1999-05-02,,122.1009314,,,,,,,,,,,,,,,,
Greenland,1999-06-01,,117.8670689,,,,,,,,,,,,,,,,
Greenland,1999-07-02,,117.4141704,,,,,,,,,,,,,,,,
Greenland,1999-08-01,,116.9612718,,,,,,,,,,,,,,,,
Greenland,1999-08-31,,116.5083733,,,,,,,,,,,,,,,,
Greenland,1999-10-01,,116.0554747,,,,,,,,,,,,,,,,
Greenland,1999-10-31,,115.6025762,,,,,,,,,,,,,,,,
Greenland,1999-11-30,,115.1496776,,,,,,,,,,,,,,,,
Greenland,2000-01-01,,113.6784766,,,,,,,,,,,,,,,,
Greenland,2000-01-31,,112.2072757,,,,,,,,,,,,,,,,
Greenland,2000-03-01,,110.7360747,,,,,,,,,,,,,,,,
Greenland,2000-04-01,,109.2648737,,,,,,,,,,,,,,,,
Greenland,2000-05-01,,107.7936727,,,,,,,,,,,,,,,,
Greenland,2000-05-31,,106.3224717,,,,,,,,,,,,,,,,
Greenland,2000-07-01,,102.1097151,,,,,,,,,,,,,,,,
Greenland,2000-07-31,,97.89695841,,,,,,,,,,,,,,,,
Greenland,2000-08-30,,93.68420175,,,,,,,,,,,,,,,,
Greenland,2000-09-30,,89.47144508,,,,,,,,,,,,,,,,
Greenland,2000-10-30,,85.25868842,,,,,,,,,,,,,,,,
Greenland,2000-11-29,,81.04593176,,,,,,,,,,,,,,,,
Greenland,2001-01-01,,76.57611549,,,,,,,,,,,,,,,,
Greenland,2001-01-31,,72.10629921,,,,,,,,,,,,,,,,
Greenland,2001-03-02,,67.63648294,,,,,,,,,,,,,,,,
Greenland,2001-04-02,,63.16666667,,,,,,,,,,,,,,,,
Greenland,2001-05-02,,58.69685039,,,,,,,,,,,,,,,,
Greenland,2001-06-01,,54.22703412,,,,,,,,,,,,,,,,
Greenland,2001-07-02,,51.51509186,,,,,,,,,,,,,,,,
Greenland,2001-08-01,,48.80314961,,,,,,,,,,,,,,,,
Greenland,2001-08-31,,46.09120735,,,,,,,,,,,,,,,,
Greenland,2001-10-01,,43.37926509,,,,,,,,,,,,,,,,
Greenland,2001-10-31,,40.66732283,,,,,,,,,,,,,,,,
Greenland,2001-11-30,,37.95538058,,,,,,,,,,,,,,,,
Greenland,2002-01-01,,28.46653543,,,,,,,,,,,,,,,,
Greenland,2002-01-31,,18.97769029,,,,,,,,,,,,,,,,
Greenland,2002-03-02,,9.488845144,,,,,,,,,,,,,,,,
Greenland,2002-04-02,,0.0,,,,,,,,,,,,,,,,
Greenland,2002-04-16,0.0,,,,,,,,,,,,,,,,,
Greenland,2002-05-02,,-9.488845144,,,,,,,,,,,,,,,,
Greenland,2002-05-08,67.36,,,,,,,,,,,,,,,,,
Greenland,2002-06-01,,-18.97769029,,,,,,,,,,,,,,,,
Greenland,2002-07-02,,-31.26840999,,,,,,,,,,,,,,,,
Greenland,2002-08-01,,-41.30857772,,,,,,,,,,,,,,,,
Greenland,2002-08-14,-219.73,,,,,,,,,,,,,,,,,
Greenland,2002-08-31,,-51.34874545,,,,,,,,,,,,,,,,
Greenland,2002-09-16,-242.79,,,,,,,,,,,,,,,,,
Greenland,2002-10-01,,-61.38891318,,,,,,,,,,,,,,,,
Greenland,2002-10-15,-207.56,,,,,,,,,,,,,,,,,
Greenland,2002-10-31,,-71.42908092,,,,,,,,,,,,,,,,
Greenland,2002-11-13,-210.72,,,,,,,,,,,,,,,,,
Greenland,2002-11-30,,-81.46924865,,,,,,,,,,,,,,,,
Greenland,2002-12-16,-193.61,,,,,,,,,,,,,,,,,
Greenland,2003-01-01,,-94.24796764,,,,,,,,,,,,,,,,
Greenland,2003-01-15,-147.27,,,,,,,,,,,,,,,,,
Greenland,2003-01-31,,-107.0266866,,,,,,,,,,,,,,,,
Greenland,2003-02-13,-156.73,,,,,,,,,,,,,,,,,
Greenland,2003-03-02,,-119.8054056,,,,,,,,,,,,,,,,
Greenland,2003-03-14,-91.11,,,,,,,,,,,,,,,,,
Greenland,2003-04-02,,-132.9043483,,,,,,,,,,,,,,,,
Greenland,2003-04-16,-45.43,,,,,,,,,,,,,,,,,
Greenland,2003-05-02,,-146.003291,,,,,,,,,,,,,,,,
Greenland,2003-05-12,-38.22,,,,,,,,,,,,,,,,,
Greenland,2003-06-01,,-159.1022337,,,,,,,,,,,,,,,,
Greenland,2003-07-02,,-172.305686,,,,,,,,,,,,,,,,
Greenland,2003-07-16,-215.04,,,,,,,,,,,,,,,,,
Greenland,2003-08-01,,-185.5091383,,,,,,,,,,,,,,,,
Greenland,2003-08-14,-350.92,,,,,,,,,,,,,,,,,
Greenland,2003-08-31,,-200.7589073,,,,,,,,,,,,,,,,
Greenland,2003-09-16,-393.05,,,,,,,,,,,,,,,,,
Greenland,2003-10-01,,-216.0086764,,,,,,,,,,,,,,,,
Greenland,2003-10-15,-390.32,,,,,,,,,,,,,,,,,
Greenland,2003-10-31,,-231.2584455,,,,,,,,,,,,,,,,
Greenland,2003-11-13,-393.16,,,,,,,,,,,,,,,,,
Greenland,2003-11-30,,-246.5082146,,,,,,,,,,,,,,,,
Greenland,2003-12-16,-352.75,,,,,,,,,,,,,,,,,
Greenland,2004-01-01,,-261.8497593,,,,,,,,,,,,,,,,
Greenland,2004-01-08,-376.85,,,,,,,,,,,,,,,,,
Greenland,2004-01-31,,-277.191304,,,,,,,,,,,,,,,,
Greenland,2004-02-17,-383.96,,,,,,,,,,,,,,,,,
Greenland,2004-03-01,,-292.5328486,,,,,,,,,,,,,,,,
Greenland,2004-03-17,-361.37,,,,,,,,,,,,,,,,,
Greenland,2004-04-01,,-307.8743933,,,,,,,,,,,,,,,,
Greenland,2004-04-15,-299.68,,,,,,,,,,,,,,,,,
Greenland,2004-05-01,,-323.215938,,,,,,,,,,,,,,,,
Greenland,2004-05-14,-315.99,,,,,,,,,,,,,,,,,
Greenland,2004-05-31,,-338.5574827,,,,,,,,,,,,,,,,
Greenland,2004-06-16,-335.58,,,,,,,,,,,,,,,,,
Greenland,2004-07-01,,-354.018675,,,,,,,,,,,,,,,,
Greenland,2004-07-15,-432.9,,,,,,,,,,,,,,,,,
Greenland,2004-07-31,,-369.4798673,,,,,,,,,,,,,,,,
Greenland,2004-08-13,-557.96,,,,,,,,,,,,,,,,,
Greenland,2004-08-30,,-384.9410597,,,,,,,,,,,,,,,,
Greenland,2004-09-15,-598.28,,,,,,,,,,,,,,,,,
Greenland,2004-09-30,,-400.402252,,,,,,,,,,,,,,,,
Greenland,2004-10-14,-617.86,,,,,,,,,,,,,,,,,
Greenland,2004-10-30,,-415.8634443,,,,,,,,,,,,,,,,
Greenland,2004-11-12,-575.39,,,,,,,,,,,,,,,,,
Greenland,2004-11-29,,-431.3246367,,,,,,,,,,,,,,,,
Greenland,2004-12-15,-551.08,,,,,,,,,,,,,,,,,
Greenland,2005-01-01,,-446.6403491,,,,,,,,,,,,,,,,
Greenland,2005-01-15,-565.55,,,,,,,,,,,,,,,,,
Greenland,2005-01-31,,-461.9560615,,,,,,,,,,,,,,,,
Greenland,2005-02-13,-543.51,,,,,,,,,,,,,,,,,
Greenland,2005-03-02,,-477.2717739,,,,,,,,,,,,,,,,
Greenland,2005-03-14,-497.31,,,,,,,,,,,,,,,,,
Greenland,2005-04-02,,-492.5874864,,,,,,,,,,,,,,,,
Greenland,2005-04-16,-490.26,,,,,,,,,,,,,,,,,
Greenland,2005-05-02,,-507.9031988,,,,,,,,,,,,,,,,
Greenland,2005-05-15,-452.66,,,,,,,,,,,,,,,,,
Greenland,2005-06-01,,-523.2189112,,,,,,,,,,,,,,,,
Greenland,2005-06-17,-500.73,,,,,,,,,,,,,,,,,
Greenland,2005-07-02,,-538.6535549,,,,,,,,,,,,,,,,
Greenland,2005-07-16,-630.03,,,,,,,,,,,,,,,,,
Greenland,2005-08-01,,-554.0881986,,,,,,,,,,,,,,,,
Greenland,2005-08-14,-819.21,,,,,,,,,,,,,,,,,
Greenland,2005-08-31,,-569.5228422,,,,,,,,,,,,,,,,
Greenland,2005-09-16,-885.81,,,,,,,,,,,,,,,,,
Greenland,2005-10-01,,-584.9574859,,,,,,,,,,,,,,,,
Greenland,2005-10-15,-875.86,,,,,,,,,,,,,,,,,
Greenland,2005-10-31,,-600.3921296,,,,,,,,,,,,,,,,
Greenland,2005-11-13,-873.97,,,,,,,,,,,,,,,,,
Greenland,2005-11-30,,-615.8267732,,,,,,,,,,,,,,,,
Greenland,2005-12-16,-824.38,,,,,,,,,,,,,,,,,
Greenland,2006-01-01,,-633.4299636,,,,,,,,,,,,,,,,
Greenland,2006-01-15,-847.16,,,,,,,,,,,,,,,,,
Greenland,2006-01-31,,-651.033154,,,,,,,,,,,,,,,,
Greenland,2006-02-13,-799.01,,,,,,,,,,,,,,,,,
Greenland,2006-03-02,,-668.6363444,,,,,,,,,,,,,,,,
Greenland,2006-03-14,-777.21,,,,,,,,,,,,,,,,,
Greenland,2006-04-02,,-686.2395348,,,,,,,,,,,,,,,,
Greenland,2006-04-16,-802.83,,,,,,,,,,,,,,,,,
Greenland,2006-05-02,,-703.8427252,,,,,,,,,,,,,,,,
Greenland,2006-05-15,-791.92,,,,,,,,,,,,,,,,,
Greenland,2006-06-01,,-721.4459156,,,,,,,,,,,,,,,,
Greenland,2006-06-13,-803.74,,,,,,,,,,,,,,,,,
Greenland,2006-07-02,,-740.1961905,,,,,,,,,,,,,,,,
Greenland,2006-07-16,-889.76,,,,,,,,,,,,,,,,,
Greenland,2006-08-01,,-758.9464655,,,,,,,,,,,,,,,,
Greenland,2006-08-14,-1016.69,,,,,,,,,,,,,,,,,
Greenland,2006-08-31,,-777.6967404,,,,,,,,,,,,,,,,
Greenland,2006-09-16,-1077.39,,,,,,,,,,,,,,,,,
Greenland,2006-10-01,,-796.4470154,,,,,,,,,,,,,,,,
Greenland,2006-10-15,-1064.33,,,,,,,,,,,,,,,,,
Greenland,2006-10-31,,-815.1972903,,,,,,,,,,,,,,,,
Greenland,2006-11-13,-1092.02,,,,,,,,,,,,,,,,,
Greenland,2006-11-30,,-833.9475652,,,,,,,,,,,,,,,,
Greenland,2006-12-16,-1100.83,,,,,,,,,,,,,,,,,
Greenland,2007-01-01,,-853.8379185,,,,,,,,,,,,,,,,
Greenland,2007-01-15,-1067.75,,,,,,,,,,,,,,,,,
Greenland,2007-01-31,,-873.7282719,,,,,,,,,,,,,,,,
Greenland,2007-02-13,-1025.73,,,,,,,,,,,,,,,,,
Greenland,2007-03-02,,-893.6186252,,,,,,,,,,,,,,,,
Greenland,2007-03-14,-1035.79,,,,,,,,,,,,,,,,,
Greenland,2007-04-02,,-913.5089785,,,,,,,,,,,,,,,,
Greenland,2007-04-16,-1021.01,,,,,,,,,,,,,,,,,
Greenland,2007-05-02,,-933.3993318,,,,,,,,,,,,,,,,
Greenland,2007-05-15,-1009.11,,,,,,,,,,,,,,,,,
Greenland,2007-06-01,,-953.2896851,,,,,,,,,,,,,,,,
Greenland,2007-06-13,-1029.18,,,,,,,,,,,,,,,,,
Greenland,2007-07-02,,-973.2118241,,,,,,,,,,,,,,,,
Greenland,2007-07-16,-1159.4,,,,,,,,,,,,,,,,,
Greenland,2007-08-01,,-993.133963,,,,,,,,,,,,,,,,
Greenland,2007-08-14,-1356.28,,,,,,,,,,,,,,,,,
Greenland,2007-08-31,,-1013.056102,,,,,,,,,,,,,,,,
Greenland,2007-09-16,-1418.89,,,,,,,,,,,,,,,,,
Greenland,2007-10-01,,-1032.978241,,,,,,,,,,,,,,,,
Greenland,2007-10-15,-1445.48,,,,,,,,,,,,,,,,,
Greenland,2007-10-31,,-1052.90038,,,,,,,,,,,,,,,,
Greenland,2007-11-13,-1422.46,,,,,,,,,,,,,,,,,
Greenland,2007-11-30,,-1072.516654,,,,,,,,,,,,,,,,
Greenland,2007-12-16,-1362.58,,,,,,,,,,,,,,,,,
Greenland,2008-01-01,,-1091.517038,,,,,,,,,,,,,,,,
Greenland,2008-01-15,-1323.4,,,,,,,,,,,,,,,,,
Greenland,2008-01-31,,-1110.517421,,,,,,,,,,,,,,,,
Greenland,2008-02-13,-1342.23,,,,,,,,,,,,,,,,,
Greenland,2008-03-01,,-1129.517805,,,,,,,,,,,,,,,,
Greenland,2008-03-17,-1286.54,,,,,,,,,,,,,,,,,
Greenland,2008-04-01,,-1148.518189,,,,,,,,,,,,,,,,
