Report generated on: 03-01-2022 10:34:37
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"INTL.58-1-SSD-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-SSD-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-SSD-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0",""
"","Spain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-ESP-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","13","3.9","13","46","37","40","47","44","46","39","37","42","43","34.399","35","31.832876712328765","26.34426229508197","22.6","25","22.07945205479452","23.82754918032788","27.6552671232877","27.857595890410998","33.1697684931507","37.88726775956284","37.54715068493151","38.260520547945205","28.209945205479453","27.558666666666667","29.489986301369864","50.442302739726024","47.448923287671235","47.93823224043716","64.80238630136986","64.23621506849315","62.52895479452055","60.42126666666667","70.74224931506849","71.19153424657534","76.43326712328768","74.60522786885245",""
"INTL.55-1-ESP-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","33","25","30","58","46","44","45","40","37","30","27","33","31","24.4","21","16.832876712328765","10.344262295081966","7.6","11","6.079452054794521","6.35136612021858","8.698630136986301","9.91","11.597","12.197267759562841","11.293150684931506","11.194520547945206","2.747945205479452","2.6666666666666665","4.336986301369863","29.062602739726028","26.760123287671234","23.48973224043716","39.48898630136986","37.75431506849315","32.86905479452055","33.43266666666667","43.396649315068494","43.61893424657534","47.88416712328767","47.61782786885246",""
"INTL.57-1-ESP-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","33","25","30","58","46","44","38","34","30","21","16","22","22","18","17","13.232876712328768","10.344262295081966","7.6","11","6.079452054794521","4.751366120218579","7.098630136986301","6.409999999999999","6.596999999999999","5.997267759562842","3.0931506849315067","2.9945205479452053","2.747945205479452","2.6666666666666665","2.336986301369863","2.5726027397260274","2.1671232876712327","3.0027322404371586","7.336986301369863","6.249315068493151","4.652054794520548","2.6666666666666665","2.4026493150684933","1.7999342465753425","0.8151671232876713","0.548827868852459",""
"INTL.58-1-ESP-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","7","6","7","9","11","11","9.3","6.4","4","3.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2",""
"INTL.59-1-ESP-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6","1.6","3.5","5","6.2","8.2","8.2","0","0","2","26.49","24.593","20.487","32.152","31.505","28.217","30.766","38.994","39.819","45.069","45.069",""
"INTL.56-1-ESP-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","-20","-21","-17","-12","-8.9","-3.8","1.8","3.8","8.6","8.7","10","8.8","11","9.999","14","15","16","15","14","16","17.4761830601093","18.9566369863014","17.947595890411","21.5727684931507","25.69","26.254","27.066","25.462","24.892","25.153","21.3797","20.6888","24.4485","25.3134","26.4819","29.6599","26.9886","27.3456","27.5726","28.5491","26.9874",""
"","Sri Lanka","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-LKA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.3","-0.4","-0.4","-0.3","-0.3","-0.4","-0.4","-0.3","-0.4","-0.4","-0.6","-0.5","-0.4","-0.4","-0.440865540715847","-0.473988957671233","-0.526400205479452","-0.550942327967123","-0.508","-0.554","-0.424","-0.637","-0.604","-0.618","-0.468","-0.268","-0.455","-0.526","-0.341","-0.248","-0.241","-0.251","-0.254","-0.257","-0.243",""
"INTL.55-1-LKA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.57-1-LKA-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-LKA-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-LKA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-LKA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.3","-0.4","-0.4","-0.3","-0.3","-0.4","-0.4","-0.3","-0.4","-0.4","-0.6","-0.5","-0.4","-0.4","-0.440865540715847","-0.473988957671233","-0.526400205479452","-0.550942327967123","-0.508","-0.554","-0.424","-0.637","-0.604","-0.618","-0.468","-0.268","-0.455","-0.526","-0.341","-0.248","-0.241","-0.251","-0.254","-0.257","-0.243",""
"","Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-SDN-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.2","-0.1","-0.0178846381188525","0.0176775936616438","0.0181801486","-0.3","0.1","0.1","-0.1","0","1.7923497267759563","4.77917808219178","9.8","68.7095890410959","186.98452990415313","210.83491484678905","240.49340430267398","271.8790397505918","344.8426612021858","352.407","381.3475890410959","466.76260273972605","479.83054644808743","485.98705479452053","488.1421397260274","454.81467397260275","94.48378087431695","136.2332397260274","116.01493835616438","110.51083424657534","107.30558469945355","104.07564600117016","69.05250314063926","71.62329833607306","66.4015421557377",""
"INTL.55-1-SDN-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.1","0.2","1.9923497267759562","4.979178082191781","10","69.10958904109589","186.0000000000001","209.13150684931506","238.76712328767124","269.73972602739724","342.5136612021858","350","378.1095890410959","463.77260273972604","477.80054644808746","483.55205479452053","486.2027397260274","453.26027397260276","92.72548087431694","134.6673397260274","114.37483835616439","108.80033424657535","105.64658469945356","102.34784600117015","67.30420314063926","69.85009833607306","64.7253421557377",""
"INTL.57-1-SDN-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.1","0.2","1.9923497267759562","4.979178082191781","10","69.10958904109589","186.0000000000001","209.13150684931506","238.76712328767124","269.73972602739724","342.5136612021858","350","378.1095890410959","463.77260273972604","477.80054644808746","483.45205479452056","486.2027397260274","453.26027397260276","92.03648087431695","133.8053397260274","113.70283835616438","108.36933424657535","104.87158469945355","102.34784600117015","67.30420314063926","69.85009833607306","64.7253421557377",""
"INTL.58-1-SDN-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-SDN-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.689","0.862","0.672","0.431","0.775","0","0","0","0",""
"INTL.56-1-SDN-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.2","-0.1","-0.0178846381188525","0.0176775936616438","0.0181801486","-0.3","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.4","0.984529904153006","1.70340799747397","1.72628101500274","2.13931372319452","2.329","2.407","3.238","2.99","2.03","2.435","1.9394","1.5544","1.7583","1.5659","1.6401","1.7105","1.659","1.7278","1.7483","1.7732","1.6762",""
"","Suriname","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-SUR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","1","2","2","3","4","3.9","3.5","5","5","6","7.028767123287671","7.497267759562842","5","7","10","9.58533174863388","9.496169566027397","9.496169566027397","9.461662262772602","9.461","9.439","11.018219178082191","12.960775342465753","15.267103825136612","15.419","14.925","15.636","15.512333333333334","14.622","14.795","15.536","15.55","15.531","15.525","15.519","15.042267759562842",""
"INTL.55-1-SUR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","1","2","2","3","4","3.9","3.5","5","5","6","7.028767123287671","7.497267759562842","5","7","10","10","10","10","10","10","10","11.599219178082192","13.535775342465753","15.842103825136611","16","16","16","15.833333333333334","15","15","16","16","16","16","16","15.497267759562842",""
"INTL.57-1-SUR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","1","2","2","3","4","3.9","3.5","5","5","6","7.028767123287671","7.497267759562842","5","7","10","10","10","10","10","10","10","11.599219178082192","13.535775342465753","15.842103825136611","16","16","16","15.833333333333334","15","15","16","16","16","16","16","15.497267759562842",""
"INTL.58-1-SUR-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-SUR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-SUR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.41466825136612","-0.503830433972603","-0.503830433972603","-0.538337737227397","-0.539","-0.561","-0.581","-0.575","-0.575","-0.581","-1.075","-0.364","-0.321","-0.378","-0.205","-0.464","-0.45","-0.469","-0.475","-0.481","-0.455",""
"","Sweden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-SWE-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","-6.2","-4.3","-3.4","-3.7","0.057939890710388","0.3","2","2.5","2.4","1.6","1.6","0.9","1.3","1.115","0.7","2","2.1","1.8","1.9","2.3","1.56604918032787","2.07053698630136","3.50084657534246","4.11898356164383","4.608","3.95","5.27","7.272","9.187","11.191","10.3125","10.3305","10.253","8.8059","11.535400000000001","12.613900000000001","12.5772","12.0435","14.0663","13.2469","13.1019",""
"INTL.55-1-SWE-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0.5","0.1","0.3","0.4","0.2","0.1","0.073","0.073","0.054","0.054","0.054","0.036","0.018","0.01","0","0","0","0","0","0","0","0.46","1.06","1.08","1.4","1.6","2.3","3.7","4.5","6.5","7.834","7.985","7.099","6.247","5.725","6.427","6.822","6.044","10.14","10.596","10.596",""
"INTL.57-1-SWE-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0.5","0.1","0.3","0.4","0.2","0.1","","","","","","","","0.01","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-SWE-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-SWE-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.46","1.06","1.08","1.4","1.6","2.3","3.7","4.5","6.5","7.834","7.985","7.099","6.247","5.725","6.427","6.822","6.044","10.14","10.596","10.596",""
"INTL.56-1-SWE-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","-6.6","-4.5","-3.7","-4.2","-0.2","0.1","1.9","2.4","2.3","1.6","1.5","0.9","1.2","1.105","0.7","2","2.1","1.8","1.9","2.3","1.56604918032787","1.61053698630136","2.44084657534246","3.03898356164383","3.208","2.35","2.97","3.572","4.687","4.691","2.4785","2.3455","3.154","2.5589","5.810400000000001","6.186900000000001","5.7552","5.999499999999999","3.9263","2.6509","2.5059",""
